,Longitude,Latitude,Has Table booking,Has Online delivery,Price range,Votes,Aggregate rating
6922,77.1720619,28.571902,Yes,No,4,14,3.3
6923,77.1720619,28.5722604,Yes,No,4,109,3.8
6924,77.1738591,28.5724323,No,No,2,74,3.7
6925,77.1734996,28.571681,Yes,No,4,304,4.0
6926,77.1738591,28.5724323,No,No,3,416,4.1
6927,77.1734996,28.571681,Yes,No,3,695,4.1
6928,77.1738591,28.5724323,No,No,3,259,4.1
6929,77.300312,28.53354,No,No,2,7,2.9
6930,77.2919183,28.5353106,No,No,1,9,3.0
6931,77.2868798,28.5336131,No,No,2,19,3.0
6932,77.2970357,28.5325576,No,Yes,2,15,2.6
6933,77.2918036,28.5351351,No,No,1,14,3.3
6934,77.2909739,28.5352265,No,No,1,7,2.8
6935,77.2917987,28.5351255,No,No,1,8,3.1
6936,77.2910441,28.5349496,No,No,1,7,3.2
6937,77.2983439,28.5381337,No,No,1,14,3.0
6938,77.2821107,28.5400233,No,No,2,9,3.0
6939,77.297525,28.5318684,No,No,2,16,3.2
6940,77.2868353,28.5336327,No,No,1,40,3.5
6941,77.2985617,28.5380821,No,No,1,1,0.0
6942,0.0,0.0,No,No,1,3,0.0
6943,77.2998315,28.5335902,No,No,1,1,0.0
6944,77.2985607,28.5378528,No,No,1,0,0.0
6945,77.2991003,28.5335599,No,No,2,0,0.0
6946,77.2961381,28.5375838,No,No,1,1,0.0
6947,77.2963255,28.5374192,No,No,1,0,0.0
6948,77.2853594,28.5388021,No,No,1,1,0.0
6949,77.2972152,28.5325746,No,No,1,2,0.0
6950,77.2921201,28.532939,No,No,1,0,0.0
6951,77.2985251,28.5384507,No,No,1,1,0.0
6952,77.2976641,28.532348,No,No,1,0,0.0
6953,77.2990585,28.5334587,No,No,1,0,0.0
6954,77.2884321,28.5293671,No,Yes,1,8,2.4
6955,77.1936317,28.5694278,No,Yes,2,11,3.2
6956,77.1940306,28.5697442,No,No,1,16,3.2
6957,77.1954232,28.5762852,No,No,1,16,2.7
6958,77.1957611,28.5761246,No,No,1,38,3.3
6959,77.1937667,28.5697323,No,No,1,223,3.7
6960,77.1940263,28.5697787,No,Yes,1,168,3.8
6961,77.1939753,28.5696602,No,No,1,0,0.0
6962,77.1936712,28.5699787,No,No,2,0,0.0
6963,77.1930423,28.5695602,No,Yes,1,1,0.0
6964,0.0,0.0,No,No,1,0,0.0
6965,77.2012795,28.5797196,No,No,1,1,0.0
6966,77.1938509,28.5698167,No,No,1,1,0.0
6967,77.1935675,28.5694755,No,No,1,0,0.0
6968,77.1687579,28.5875672,No,No,1,23,2.6
6969,77.1700401,28.5879735,No,No,1,11,3.2
6970,77.1692313,28.5887026,No,No,2,178,3.4
6971,77.1690516,28.5876997,No,Yes,1,82,3.2
6972,77.1689617,28.5876911,No,No,1,11,2.7
6973,77.169099,28.588787,No,Yes,2,8,3.2
6974,77.1688269,28.5884398,No,No,1,78,3.3
6975,77.1672543,28.5877965,No,No,1,6,3.1
6976,77.1688109,28.5884242,No,No,2,21,2.6
6977,77.1693212,28.587367,No,Yes,2,33,3.2
6978,77.1688269,28.5880814,No,No,1,76,3.4
6979,77.1684226,28.5878187,No,Yes,2,62,3.3
6980,77.1683952,28.5883364,No,No,1,8,3.0
6981,0.0,0.0,No,No,1,11,3.2
6982,77.1691415,28.5888732,No,No,1,31,3.3
6983,0.0,0.0,No,No,2,6,3.1
6984,77.1683813,28.5880382,No,No,2,22,3.3
6985,77.16901079,28.58770395,No,No,1,8,3.3
6986,77.1690325,28.5875051,No,No,1,20,2.9
6987,77.1670746,28.5876001,No,No,2,4,3.0
6988,77.16854351,28.58765741,No,No,1,9,3.2
6989,77.1652844,28.5738064,No,No,1,15,3.4
6990,77.1691415,28.587529,No,No,1,23,2.5
6991,77.1687371,28.5885208,No,No,1,18,3.0
6992,77.1689617,28.5875118,No,No,1,26,3.0
6993,77.1683776,28.5879488,No,No,1,31,2.6
6994,0.0,0.0,No,No,2,27,3.1
6995,77.1692496,28.5887711,No,No,3,6,3.0
6996,77.1691141,28.5887241,No,No,1,154,3.4
6997,77.1671645,28.5876087,No,No,2,1563,4.7
6998,77.1687371,28.5885208,Yes,Yes,2,216,3.7
6999,77.1670164,28.5876339,Yes,No,3,1316,3.9
7000,77.1684675,28.5884054,No,No,1,345,3.5
7001,77.1683327,28.5879893,No,Yes,2,193,3.7
7002,77.1690522,28.5875169,No,Yes,2,60,3.5
7003,77.1686921,28.5882925,No,Yes,2,23,3.6
7004,77.1676138,28.5879205,No,No,2,401,3.8
7005,77.1670746,28.5876897,Yes,No,2,20,3.5
7006,77.17,28.59,No,Yes,2,80,3.8
7007,77.1683776,28.5879488,No,Yes,2,365,3.6
7008,77.1684226,28.5879083,No,No,1,91,3.9
7009,77.1674341,28.5879033,No,Yes,2,363,3.9
7010,77.1682428,28.5880703,No,Yes,2,364,3.6
7011,77.1678462,28.5881358,No,Yes,2,176,3.9
7012,77.1670746,28.5876001,Yes,Yes,2,288,3.9
7013,77.1683478,28.5882542,No,Yes,1,27,3.5
7014,77.16855716,28.58764742,No,Yes,1,26,3.7
7015,77.1691415,28.587529,No,Yes,1,115,3.5
7016,77.1688007,28.5885707,No,No,1,184,3.9
7017,77.1689183,28.588887,No,No,2,67,3.6
7018,77.1691864,28.5888327,Yes,Yes,2,117,3.9
7019,0.0,0.0,No,No,1,25,3.6
7020,77.1672543,28.5877069,No,Yes,2,43,3.7
7021,77.1687371,28.5885208,No,Yes,2,144,3.6
7022,77.1685561,28.5883121,No,Yes,2,74,3.7
7023,77.1690516,28.5885957,No,No,1,142,3.9
7024,77.1679732,28.5881341,No,No,2,35,3.9
7025,77.1672543,28.5877069,Yes,No,2,177,3.7
7026,77.1677396,28.5880523,No,No,2,83,3.6
7027,77.1676587,28.5880592,No,Yes,2,142,3.9
7028,77.1676138,28.5880101,Yes,Yes,3,244,3.6
7029,77.1689617,28.5876911,No,Yes,1,48,3.7
7030,77.1683519,28.5880191,No,No,1,3,0.0
7031,77.1679982,28.5881378,No,Yes,2,114,2.3
7032,77.1684675,28.5884054,No,Yes,1,41,2.2
7033,77.1675239,28.5879119,No,No,2,3311,4.2
7034,77.1691864,28.5888327,No,Yes,1,295,4.1
7035,77.1684226,28.5884459,No,Yes,1,178,4.4
7036,77.1683221,28.5879999,No,No,2,49,4.0
7037,77.1671645,28.5877879,No,No,2,37,4.1
7038,77.1672993,28.5876664,No,No,2,48,4.0
7039,77.17,28.59,No,No,1,44,4.0
7040,77.1677935,28.5881169,No,Yes,2,355,4.0
7041,77.1674341,28.5879033,No,Yes,2,349,4.2
7042,77.16886461,28.58839226,No,Yes,2,530,4.2
7043,77.1679732,28.5882237,No,Yes,2,107,4.0
7044,77.1706691,28.5871376,No,Yes,2,295,4.2
7045,77.1688719,28.5886682,Yes,Yes,2,1479,4.1
7046,77.1671645,28.5877879,No,No,2,658,4.1
7047,77.1996828,28.5512397,No,No,1,4,2.9
7048,77.1968157,28.5465265,No,No,2,15,3.1
7049,77.1964548,28.5462204,No,No,1,7,3.1
7050,77.1968785,28.5466246,No,No,2,53,3.4
7051,77.1967259,28.5464283,No,No,2,49,3.2
7052,77.1967259,28.5463387,No,Yes,2,100,2.6
7053,77.1969954,28.546723,No,Yes,2,69,3.4
7054,77.1972261,28.5467864,No,No,3,15,2.9
7055,77.1969505,28.5467635,No,Yes,2,40,2.5
7056,77.1966218,28.5465078,No,Yes,2,104,3.6
7057,77.1968157,28.5465265,No,No,1,18,3.6
7058,77.1969056,28.5468937,No,No,1,85,3.7
7059,77.1968157,28.5465265,No,No,2,47,3.9
7060,77.1957825,28.5465624,No,No,1,1,0.0
7061,77.1996906,28.551193,No,No,1,2,0.0
7062,77.20319497,28.6707758,No,No,1,9,3.1
7063,77.21908394,28.52912861,No,Yes,2,202,3.4
7064,77.21942861,28.52857541,No,Yes,2,271,3.4
7065,77.21819479,28.528614,No,No,1,203,3.4
7066,77.2193637,28.5281463,No,Yes,2,504,3.4
7067,77.21869837,28.52845641,No,No,4,268,4.7
7068,77.21923247,28.52843667,No,No,2,99,3.6
7069,77.21932769,28.52869471,Yes,Yes,2,179,3.9
7070,77.21956339,28.52923878,No,Yes,3,298,3.8
7071,77.21951075,28.52911683,Yes,No,3,392,3.6
7072,77.21960329,28.52849352,Yes,Yes,3,385,3.5
7073,77.21866552,28.52845965,No,No,1,383,3.9
7074,77.21894782,28.52872505,No,Yes,1,157,3.8
7075,77.21956339,28.52923878,No,Yes,2,217,3.7
7076,77.21873961,28.52853329,No,No,2,197,3.9
7077,77.21905142,28.52862637,No,No,2,725,3.9
7078,77.2193637,28.5285945,No,No,2,417,3.7
7079,77.21935116,28.52866378,No,No,2,127,3.6
7080,77.21961837,28.52876718,No,Yes,2,122,2.2
7081,77.21872788,28.52832061,Yes,No,4,130,4.3
7082,77.2194535,28.52941,No,No,2,228,4.2
7083,77.21925493,28.52860163,Yes,No,3,61,4.0
7084,77.219309,28.529136,No,No,2,649,4.0
7085,77.21951913,28.5292155,No,Yes,1,734,4.0
7086,77.21938971,28.52869412,No,Yes,2,135,4.0
7087,77.21932769,28.52869471,Yes,Yes,3,1971,4.2
7088,77.2730427,28.6894334,No,No,1,5,2.8
7089,77.27560167,28.684835,No,No,1,14,3.1
7090,77.291919,28.689547,No,No,1,4,2.9
7091,77.2858644,28.6816566,No,No,1,6,2.9
7092,77.2833919,28.6778187,No,No,1,5,2.7
7093,77.2919252,28.6890869,No,No,1,19,3.1
7094,77.2849008,28.6771305,No,No,1,22,3.0
7095,77.2858595,28.6765638,No,No,2,9,2.8
7096,77.2882128,28.6786503,No,No,1,4,2.9
7097,77.28182551,28.6780127,No,No,1,10,3.0
7098,77.2857063,28.6764855,No,No,1,4,2.9
7099,77.2764747,28.686874,No,No,2,14,3.0
7100,77.2866681,28.6895052,No,No,1,34,3.3
7101,77.2917395,28.6917695,No,No,2,31,2.8
7102,77.2886473,28.6776481,No,No,1,5,2.9
7103,77.2768369,28.7004755,No,No,1,8,3.1
7104,77.288283,28.677394,No,No,1,6,3.0
7105,77.2784798,28.6890835,No,No,1,14,3.2
7106,77.2904437,28.67574,No,No,2,25,3.3
7107,77.2889304,28.6775448,No,No,1,19,3.3
7108,77.286891,28.6760803,No,No,1,27,3.3
7109,77.292231,28.6822218,No,No,1,40,3.3
7110,77.2853657,28.67692,No,No,1,28,3.4
7111,77.2887963,28.6777524,No,No,1,14,3.0
7112,77.2845496,28.6773618,No,No,1,18,2.7
7113,77.27249913,28.70246031,No,No,1,5,2.8
7114,77.2864389,28.6823632,No,No,1,11,2.8
7115,77.2924322,28.6762995,No,No,2,15,3.1
7116,77.2768961,28.7004582,No,No,1,6,2.8
7117,77.2877298,28.6894564,No,No,1,29,2.7
7118,77.29647975,28.66963974,No,No,1,9,3.0
7119,77.2882328,28.6785579,No,No,1,11,2.8
7120,77.2770165,28.6982532,No,No,2,10,2.9
7121,77.2918926,28.6903077,No,No,1,13,3.1
7122,77.29218956,28.66951648,No,No,1,11,3.2
7123,77.2903872,28.6762795,No,No,1,9,3.0
7124,77.2917395,28.6899779,No,No,1,6,2.9
7125,77.2919871,28.6922659,No,No,1,24,2.7
7126,77.29011454,28.67656666,No,No,2,6,2.9
7127,77.286578,28.6805966,No,No,2,22,3.1
7128,77.2933868,28.689352,No,No,1,14,3.5
7129,77.28867251,28.66235639,No,No,1,3,0.0
7130,0.0,0.0,No,No,2,1,0.0
7131,77.2754038,28.7006707,No,No,1,2,0.0
7132,77.2882668,28.6784651,No,No,1,2,0.0
7133,77.2919639,28.6893273,No,No,1,2,0.0
7134,77.291919,28.6896366,No,No,1,1,0.0
7135,77.28979267,28.68933208,No,No,1,1,0.0
7136,77.2919802,28.6874311,No,No,1,1,0.0
7137,77.2744128,28.6899437,No,No,1,3,0.0
7138,77.2919382,28.6895977,No,No,2,2,0.0
7139,77.2849433,28.6825301,No,No,1,1,0.0
7140,77.2702013,28.6901576,No,No,1,1,0.0
7141,77.2917756,28.689657,No,No,1,2,0.0
7142,0.0,0.0,No,No,1,2,0.0
7143,77.29282122,28.66869015,No,No,1,3,0.0
7144,77.283918,28.6834297,No,No,1,3,0.0
7145,77.2720913,28.6999209,No,No,1,2,0.0
7146,77.279261,28.7003478,No,No,1,3,0.0
7147,77.2850964,28.6822697,No,No,1,3,0.0
7148,77.2450055,28.7085951,No,No,1,3,0.0
7149,0.0,0.0,No,No,1,2,0.0
7150,77.2718928,28.677039,No,No,1,1,0.0
7151,77.291919,28.6908012,No,No,1,1,0.0
7152,77.2920013,28.6876451,No,No,1,1,0.0
7153,77.2732231,28.7009935,No,No,1,2,0.0
7154,77.2860319,28.6820472,No,No,1,1,0.0
7155,77.2839919,28.6832105,No,No,1,1,0.0
7156,0.0,0.0,No,No,1,2,0.0
7157,77.2945223,28.6894359,No,No,1,1,0.0
7158,77.2939837,28.6893847,No,No,1,0,0.0
7159,77.2736497,28.7008442,No,No,2,3,0.0
7160,77.272707,28.6895127,No,No,1,2,0.0
7161,0.0,0.0,No,No,2,0,0.0
7162,77.2795276,28.7003224,No,No,1,2,0.0
7163,77.2815952,28.7000322,No,No,1,3,0.0
7164,77.2700134,28.6915855,No,No,1,2,0.0
7165,77.2923084,28.689507,No,No,1,1,0.0
7166,77.2769736,28.7005129,No,No,1,2,0.0
7167,77.2781604,28.7003054,No,No,1,2,0.0
7168,77.2858492,28.6766696,No,No,1,3,0.0
7169,77.2919462,28.69022,No,No,1,1,0.0
7170,77.2920323,28.6876577,No,No,1,0,0.0
7171,0.0,0.0,No,No,1,3,0.0
7172,77.2948813,28.68947,No,No,1,1,0.0
7173,77.2846784,28.6774285,No,No,1,2,0.0
7174,77.2722496,28.7002266,No,No,1,3,0.0
7175,77.2159503,28.5487987,No,No,2,18,3.4
7176,77.2159503,28.5495159,Yes,Yes,2,274,2.6
7177,77.2155461,28.5495222,No,No,2,112,3.4
7178,77.2137046,28.549033,No,Yes,2,18,3.2
7179,77.21100144,28.54853276,No,No,1,13,3.4
7180,77.2132555,28.548542,No,Yes,3,112,4.6
7181,77.2155012,28.5466046,No,Yes,3,56,3.8
7182,77.212447,28.5491821,Yes,Yes,3,260,3.6
7183,77.2114589,28.548819,No,Yes,2,67,3.5
7184,77.2149622,28.5492425,Yes,Yes,3,177,3.8
7185,77.2166689,28.5477915,No,No,1,43,3.6
7186,77.2121775,28.5492461,Yes,Yes,3,84,3.5
7187,77.2154563,28.5490654,No,Yes,2,119,3.6
7188,77.2154113,28.5496438,No,No,1,23,3.5
7189,77.2151419,28.5497078,No,No,2,40,3.7
7190,77.2113691,28.5486312,No,Yes,2,59,3.8
7191,77.2155012,28.5474113,No,Yes,2,82,2.3
7192,77.2136148,28.5490245,No,Yes,3,264,4.2
7193,77.2119979,28.5484222,No,Yes,2,24,4.0
7194,77.2127165,28.5492078,No,Yes,2,88,4.0
7195,77.2154563,28.5492447,No,Yes,2,55,4.0
7196,77.2155012,28.5492042,No,Yes,3,165,4.4
7197,77.2155653,28.5498307,Yes,Yes,3,134,4.0
7198,77.2148724,28.5493235,No,Yes,2,292,4.2
7199,77.2136148,28.5491141,No,Yes,2,52,4.4
7200,77.2143783,28.5493213,Yes,No,3,251,4.1
7201,77.282366,28.6329647,No,No,1,13,3.3
7202,77.2823353,28.6328128,No,No,1,11,2.8
7203,77.280107,28.6297763,No,No,1,6,2.9
7204,77.2804814,28.6300045,No,No,2,94,2.6
7205,77.2789686,28.6275866,No,No,1,7,3.0
7206,77.2800303,28.6263724,No,No,2,16,3.1
7207,77.2783209,28.6279228,No,No,1,4,2.9
7208,77.2798705,28.6270083,No,No,1,0,0.0
7209,77.282282,28.6328078,No,No,1,1,0.0
7210,77.2813787,28.6329113,No,No,1,0,0.0
7211,0.0,0.0,No,No,2,0,0.0
7212,77.2811812,28.6303968,No,No,1,1,0.0
7213,77.2781757,28.6284726,No,No,2,3,0.0
7214,77.2791263,28.6269121,No,No,1,0,0.0
7215,77.2819954,28.6322406,No,No,1,0,0.0
7216,77.2771666,28.6296634,No,No,1,1,0.0
7217,77.2806842,28.6300457,No,No,1,1,0.0
7218,77.2813547,28.6329214,No,No,1,0,0.0
7219,77.2824532,28.632852,No,No,1,0,0.0
7220,77.2828494,28.6334265,No,No,1,1,0.0
7221,77.2788374,28.6282443,No,No,1,0,0.0
7222,77.2774778,28.6307758,No,No,1,0,0.0
7223,77.2807813,28.6302107,No,No,1,0,0.0
7224,77.277587,28.6288096,No,No,1,3,0.0
7225,77.2816189,28.6316688,No,No,1,0,0.0
7226,77.280183,28.6263812,No,No,1,0,0.0
7227,77.2773649,28.6268353,No,No,1,1,0.0
7228,77.1601549,28.710818,No,No,1,14,3.1
7229,77.1616827,28.7034431,No,No,1,11,2.7
7230,77.1695908,28.7061721,No,No,1,18,3.4
7231,77.1685573,28.7096099,No,No,1,11,3.0
7232,77.1618624,28.7035499,No,No,1,8,2.9
7233,77.1626712,28.706493,No,No,1,21,3.4
7234,77.1564702,28.7152991,No,No,1,7,3.0
7235,77.1685706,28.7067731,No,No,1,8,3.2
7236,77.162961,28.7065551,No,No,1,24,3.2
7237,0.0,0.0,No,No,1,5,3.1
7238,77.1587619,28.704282,No,Yes,2,71,3.0
7239,77.1683596,28.7066682,No,No,1,9,3.2
7240,77.1618118,28.7032861,No,No,1,13,3.0
7241,77.1626712,28.7064034,No,No,2,28,3.0
7242,77.1619683,28.70362,No,No,1,10,3.1
7243,77.1624915,28.7065653,No,No,1,13,3.3
7244,77.1619523,28.7035586,No,No,1,53,3.4
7245,77.1625853,28.7064599,No,No,1,4,3.1
7246,77.1620793,28.7030945,No,No,1,4,3.0
7247,77.1613232,28.7037668,No,No,2,91,2.7
7248,77.1586721,28.7195845,No,No,1,9,3.1
7249,77.1622851,28.7063745,No,No,1,21,3.2
7250,77.1559037,28.7057298,No,No,1,46,3.4
7251,77.1622219,28.7031367,No,No,1,6,2.9
7252,77.1616827,28.7033536,No,Yes,2,28,3.2
7253,77.1569645,28.7152123,No,No,1,23,3.1
7254,0.0,0.0,No,No,1,4,2.9
7255,77.1615029,28.7085298,No,No,1,11,2.8
7256,77.16011,28.710793,No,No,2,4,3.1
7257,77.161503,28.7054506,No,No,1,9,3.0
7258,77.1673875,28.7082414,No,No,2,5,3.1
7259,77.153498,28.717991,No,No,1,12,3.1
7260,77.1586271,28.7194459,No,No,2,13,3.3
7261,77.1551103,28.7072568,No,No,1,10,2.8
7262,77.1624915,28.7063862,No,No,1,4,3.1
7263,77.162132,28.7025908,No,Yes,2,46,2.6
7264,77.1684675,28.7066464,No,No,1,21,3.3
7265,77.1636597,28.7068565,No,Yes,1,7,2.6
7266,77.1624465,28.7063371,No,No,1,79,3.5
7267,77.1618624,28.7035499,No,No,1,51,3.5
7268,77.1580581,28.713419,No,Yes,2,39,3.5
7269,77.156722,28.715237,No,Yes,1,31,3.5
7270,77.1624465,28.7063371,No,Yes,2,195,3.7
7271,77.157369,28.7058943,No,No,1,178,3.8
7272,77.1603347,28.7109248,No,No,1,31,3.5
7273,77.1619523,28.7036481,No,No,1,2,0.0
7274,77.1549724,28.7096778,No,No,1,1,0.0
7275,77.1698154,28.7090143,No,No,1,1,0.0
7276,77.1668006,28.7084737,No,No,2,0,0.0
7277,0.0,0.0,No,No,1,2,0.0
7278,77.16699947,28.72818878,No,Yes,2,1,0.0
7279,77.15665,28.7050194,No,No,1,3,0.0
7280,0.0,0.0,No,No,1,0,0.0
7281,77.165004,28.7147586,No,No,2,1,0.0
7282,0.0,0.0,No,No,1,1,0.0
7283,77.1626712,28.7066721,No,No,2,0,0.0
7284,77.1625814,28.7062157,No,Yes,2,2,0.0
7285,77.1590765,28.7163553,No,No,1,2,0.0
7286,0.0,0.0,No,No,1,0,0.0
7287,0.0,0.0,No,No,1,1,0.0
7288,77.1566379,28.7154009,No,No,1,0,0.0
7289,77.1549886,28.7096363,No,No,1,0,0.0
7290,77.1605144,28.6896301,No,No,1,0,0.0
7291,77.1585449,28.7196342,No,No,1,2,0.0
7292,77.1628082,28.7062081,No,No,1,0,0.0
7293,77.1551135,28.7094671,No,No,1,2,0.0
7294,77.16241,28.7064285,No,Yes,1,371,4.0
7295,77.2178366,28.620766,Yes,No,4,27,3.4
7296,77.2177468,28.6206678,Yes,No,4,65,3.7
7297,77.2177468,28.6207574,Yes,No,4,66,3.9
7298,77.2178366,28.620766,Yes,No,4,68,4.1
7299,77.2179096,28.6206188,Yes,No,4,400,4.3
7300,77.1686023,28.5770825,No,No,1,29,3.4
7301,77.1684077,28.5771317,No,No,2,85,2.8
7302,77.2667541,28.6597548,No,No,2,3,0.0
7303,77.181974,28.5222793,No,No,1,14,3.1
7304,77.2159186,28.52678296,Yes,No,4,315,4.0
7305,77.2159186,28.52678296,Yes,No,4,160,4.0
7306,77.2153849,28.527002,Yes,No,4,327,4.2
7307,77.2204886,28.5694195,No,No,2,58,2.5
7308,77.2203517,28.5691173,No,No,2,64,3.4
7309,77.2197229,28.5695952,No,No,2,73,3.3
7310,77.2205016,28.5691333,Yes,No,2,12,3.3
7311,77.2210703,28.5699028,No,Yes,2,24,2.6
7312,77.2208907,28.5694375,No,Yes,2,167,3.4
7313,77.2197229,28.5695952,No,No,1,357,3.9
7314,77.221205,28.5723805,No,Yes,2,174,3.5
7315,77.2249885,28.5683377,No,No,1,0,0.0
7316,77.224753,28.5759899,No,No,1,1,0.0
7317,77.2208008,28.5732831,No,No,1,0,0.0
7318,77.2205516,28.5733106,No,No,1,0,0.0
7319,77.2231362,28.5712648,No,No,2,59,2.3
7320,77.22013604,28.56371164,No,No,1,18,2.9
7321,77.220457,28.56350464,No,Yes,1,13,2.9
7322,77.2195433,28.568144,No,No,1,31,3.4
7323,77.21960362,28.56415599,No,No,1,11,3.2
7324,77.2211739,28.5676697,No,No,1,4,2.9
7325,77.21890088,28.56435417,No,No,2,11,3.1
7326,77.2208202,28.5676806,No,No,2,6,3.1
7327,77.2198813,28.5681089,No,No,2,63,2.9
7328,77.21914127,28.5642885,No,No,2,29,3.4
7329,77.21891731,28.56432472,No,No,2,20,3.1
7330,77.2213698,28.567969,No,No,1,7,3.0
7331,77.2211601,28.5679395,No,Yes,2,50,3.2
7332,77.21951243,28.56420752,No,No,1,13,2.8
7333,77.219267,28.56414863,No,No,2,17,2.8
7334,77.2192289,28.5684277,Yes,No,3,31,2.7
7335,77.21940279,28.56419015,No,No,1,13,2.8
7336,77.2212868,28.5679028,No,No,1,6,3.1
7337,77.22041389,28.5617,No,No,1,14,3.2
7338,77.2193667,28.5689576,Yes,No,4,28,3.2
7339,77.219739,28.566755,No,Yes,1,68,3.8
7340,77.221205,28.5677197,No,No,1,160,3.8
7341,77.2193637,28.5681269,No,No,1,29,3.6
7342,77.2212499,28.5675895,No,No,2,87,3.6
7343,77.2196331,28.5680629,No,No,2,68,3.8
7344,77.2199924,28.5680075,No,No,3,273,3.5
7345,0.0,0.0,No,Yes,2,89,3.7
7346,77.2192738,28.567939,No,Yes,1,104,3.5
7347,77.2201272,28.5677962,No,No,2,40,3.5
7348,77.2191601,28.5684461,No,Yes,2,167,3.6
7349,77.2195433,28.5682336,Yes,Yes,3,177,3.6
7350,77.21900079,28.56776639,No,No,2,215,3.6
7351,0.0,0.0,No,Yes,3,24,3.8
7352,77.21940547,28.56402849,No,No,1,2,0.0
7353,77.2213733,28.5680393,No,No,1,3,0.0
7354,0.0,0.0,No,No,2,2,0.0
7355,0.0,0.0,No,No,1,2,0.0
7356,77.21986,28.56847,Yes,No,4,3,0.0
7357,77.2384497,28.5374478,No,No,1,1,0.0
7358,77.2191391,28.5642064,No,No,1,1,0.0
7359,77.2174773,28.5686642,Yes,Yes,3,489,4.0
7360,77.2174933,28.5684463,No,Yes,2,149,4.1
7361,77.2192708,28.5279802,Yes,No,4,179,3.3
7362,77.21947454,28.52748139,Yes,No,3,217,3.6
7363,77.20365521,28.68093208,No,No,2,27,2.6
7364,77.20388161,28.68096059,No,Yes,1,18,2.9
7365,77.20394421,28.68088884,No,Yes,1,72,3.8
7366,77.20384263,28.68091678,No,No,2,147,3.7
7367,77.20383894,28.68082913,No,Yes,2,22,3.6
7368,77.296194,28.5929234,No,No,1,17,3.2
7369,77.2961448,28.5925115,No,No,1,29,2.7
7370,77.2965607,28.5924186,Yes,Yes,2,117,2.5
7371,77.296653,28.5934846,Yes,No,3,88,3.2
7372,77.2963556,28.5925202,Yes,No,3,131,3.3
7373,77.2963154,28.5926711,No,Yes,2,87,2.7
7374,77.2963765,28.5925353,Yes,No,3,91,3.3
7375,77.119028,28.6344547,No,No,1,6,3.0
7376,77.1113233,28.6341298,No,No,1,5,2.8
7377,77.1217748,28.6370077,No,No,2,10,3.1
7378,77.1017824,28.6375856,No,No,1,4,3.0
7379,77.1184112,28.6362124,No,No,1,10,3.2
7380,77.1057254,28.6400959,No,No,1,11,3.2
7381,77.0998378,28.6359711,No,No,1,16,3.3
7382,77.1132628,28.6341385,No,No,1,5,3.0
7383,77.1209657,28.6370195,No,No,1,21,3.3
7384,0.0,0.0,No,No,1,10,3.1
7385,77.1200642,28.637074,No,No,1,7,2.9
7386,77.1049848,28.6372567,No,No,1,16,2.8
7387,77.1077556,28.6398962,No,No,1,4,3.0
7388,77.1137736,28.6341779,No,No,1,15,3.3
7389,77.1104921,28.6341756,No,No,1,10,3.1
7390,77.1053224,28.6401715,No,No,1,8,2.9
7391,77.1076479,28.6389889,No,No,2,11,3.1
7392,77.1126948,28.6372986,No,No,2,0,0.0
7393,77.1111664,28.6341062,No,No,1,2,0.0
7394,77.1023553,28.6372884,No,No,1,1,0.0
7395,77.111493,28.6341831,No,No,1,0,0.0
7396,0.0,0.0,Yes,No,2,0,0.0
7397,77.113421,28.6380416,No,No,1,0,0.0
7398,77.10088,28.634166,No,No,1,3,0.0
7399,77.1181788,28.6357662,No,No,1,0,0.0
7400,77.1126948,28.6340741,No,No,1,0,0.0
7401,77.1184103,28.6351694,No,No,1,0,0.0
7402,77.124247,28.6368424,No,No,2,1,0.0
7403,77.1194054,28.634274,No,No,1,0,0.0
7404,77.105132,28.6407295,No,No,1,0,0.0
7405,0.0,0.0,No,No,1,0,0.0
7406,77.1126049,28.634155,No,No,1,1,0.0
7407,77.1181788,28.6360349,No,No,1,0,0.0
7408,0.0,0.0,No,No,1,0,0.0
7409,77.1135938,28.6342502,No,No,1,0,0.0
7410,77.1145378,28.6369833,No,No,2,0,0.0
7411,77.1055921,28.6392123,No,No,1,0,0.0
7412,77.1055022,28.640368,No,No,1,1,0.0
7413,77.1183778,28.636237,No,No,1,1,0.0
7414,77.1079298,28.6360338,No,No,1,0,0.0
7415,77.1090147,28.6350391,No,No,1,0,0.0
7416,77.1212104,28.637075,No,No,1,0,0.0
7417,77.1135039,28.6380035,No,No,1,1,0.0
7418,77.1055523,28.6398129,No,No,1,0,0.0
7419,77.1205612,28.637115,No,No,1,2,0.0
7420,77.1055921,28.6393914,No,No,1,0,0.0
7421,77.1122453,28.6368971,No,Yes,1,2,0.0
7422,77.1077234,28.6386142,No,No,1,0,0.0
7423,77.1128304,28.6382092,No,No,1,0,0.0
7424,77.1078398,28.6361147,No,No,1,0,0.0
7425,77.1180859,28.6357398,No,No,1,26,2.4
7426,77.2409086,28.60252,No,Yes,2,173,3.3
7427,77.241099,28.6014758,Yes,No,4,127,3.6
7428,77.2406505,28.6023444,No,No,2,286,3.7
7429,77.2426044,28.5992226,No,No,2,44,3.6
7430,77.2415481,28.601877,Yes,No,3,3,0.0
7431,77.241099,28.6026409,Yes,Yes,3,169,4.0
7432,77.2411888,28.6024702,No,No,4,165,4.0
7433,77.120791,28.564288,No,No,1,6,3.2
7434,77.1063438,28.6421648,No,Yes,1,24,3.2
